primary_identifier,device_type,device_category,gender,district_name,age_group,network_stay,average_monthly_bill_amount,dusage_sum,dusage_min,dusage_max,dusage_diff,dusage_avg,dusage_days,dusage_stddev,vusage_onnet_sum,vusage_onnet_max,vusage_onnet_min,vusage_onnet_diff,vusage_onnet_days,vusage_onnet_avg,vusage_onnet_stddev,vusage_offnet_sum,vusage_offnet_max,vusage_offnet_min,vusage_offnet_days,vusage_offnet_avg,vusage_offnet_stddev,number_of_fixed_bb_accounts,number_of_iptv_accounts,add_on_tot_rental,add_on_count,next_month_plan
5269977,4G,Smartphone,MALE,Galle,30-40,76,566.12,18893,50.85681152,1170.909239,1120.052427,629.7836166,30,270.0192241,0,0,0,0,0,,0,0,0,0,0,,0,0,1,360,2,PKG1
3564200,4G,Smartphone,MALE,Colombo,50-60,7,899.29,29002,13.9333601,2394.651807,2380.718447,966.7463555,30,661.2575379,0,0,0,0,0,,0,95,27.98333333,0,18,5.312037037,6.357325523,0,0,870,4,PKG1
3627565,4G,Smartphone,MALE,Colombo,30-40,95,1447.85,3619,1.344761848,875.9403801,874.5956182,120.6373782,30,189.294691,45,17.88333333,0,17.88333333,5,9.18,4.00884415,90,20.5,0,15,6.046666667,4.803304657,0,0,400,2,PKG2
9340018,4G,Smartphone,,Colombo,,12,2387.17,5152,0,614.1240492,614.1240492,322.0096919,16,198.0231528,0,0,0,0,0,,0,114,32.76666667,0,18,6.368518519,6.760414037,0,1,,,PKG4
3358606,4G,Smartphone,FEMALE,Gampaha,20-30,3,2553.68,84884,1286.071805,5312.968801,4026.896996,2829.499013,30,845.8965689,0,0.333333333,0,0.333333333,1,0.333333333,0.060858062,13,4.4,0,11,1.234848485,0.889994224,0,0,1100,4,PKG6
2548423,3G,Smartphone,MALE,Gampaha,<20,5,360.07,6047,51.02471733,580.7727947,529.7480774,208.550561,29,135.5812426,0,0,0,0,0,,0,3,1.866666667,0,3,1.122222222,0.39824722,0,0,200,1,PKG1
5598344,4G,Smartphone,MALE,Kandy,40-50,68,789.95,0,0.001029968,0.276835442,0.275805473,0.064294406,7,0.097798649,0,0,0,0,0,,0,0,0,0,0,,0,0,0,250,1,PKG1
3024898,4G,Smartphone,MALE,Colombo,60-70,36,2201.54,9729,10.27166176,1006.922118,996.6504564,324.3075778,30,300.8184993,5,5.95,0,5.95,1,5.95,1.086316406,0,0,0,0,,0,0,0,,,PKG5
8835786,4G,Smartphone,MALE,Kurunegala,50-60,34,1808.47,0,0,0.004587173,0.004587173,0.004347324,2,0.001104749,14,14.93333333,0,14.93333333,1,14.93333333,2.726441175,0,0,0,0,,0,0,0,,,PKG5
4274729,4G,Smartphone,MALE,Colombo,30-40,41,782.73,4281,0,1407.807071,1407.807071,147.6531529,29,270.8313298,0,0,0,0,0,,0,36,17.16666667,0,5,7.346666667,3.540782468,0,0,250,1,PKG1
3725132,4G,Smartphone,FEMALE,Mannar,40-50,66,547.26,6793,47.62335491,473.9474449,426.32409,226.4334888,30,111.4444719,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,,PKG1
7128880,4G,Smartphone,MALE,Colombo,50-60,185,1963,18193,19.27172756,1852.110421,1832.838694,606.4651233,30,565.5819544,0,0,0,0,0,,0,8,5.85,0,4,2.141666667,1.093613762,0,0,100,1,PKG3
3681279,4G,Smartphone,FEMALE,Gampaha,40-50,207,3739.16,5318,356.9648705,2143.249412,1786.284541,1063.698862,5,671.0419346,0,0,0,0,0,,0,0,0,0,0,,0,0,0,520,4,PKG7
7433500,4G,Smartphone,MALE,Colombo,20-30,113,3142.6,52664,0.125225067,13620.24102,13620.1158,1755.46732,30,2529.87481,2,2.55,0,2.55,1,2.55,0.465564174,52,10.55,0,13,4.06025641,3.118304884,0,0,0,2,PKG4
1608061,4G,Smartphone,MALE,Colombo,20-30,65,3463.86,80931,0.015405655,6367.602446,6367.58704,2697.732037,30,2026.705608,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,,PKG8
9901393,4G,Smartphone,FEMALE,Gampaha,>70,138,0,182,0,121.7612228,121.7612228,60.79118061,3,54.23052749,0,0,0,0,0,,0,0,0,0,0,,0,0,1,,,PKG5
9132288,4G,Smartphone,FEMALE,Gampaha,30-40,6,1021.03,18301,180.533103,1710.219158,1529.686055,610.0556629,30,383.7564331,0,0,0,0,0,,0,204,25.63333333,0,19,10.74736842,7.531556346,0,0,360,2,PKG1
3894439,4G,Smartphone,FEMALE,Colombo,20-30,50,1907.88,13033,0.251856804,2280.675192,2280.423335,434.4540248,30,478.0402132,444,105.0166667,0,105.0166667,12,37.00138889,27.20945206,186,28.16666667,0,15,12.46111111,8.294517743,0,0,750,2,PKG2
6173231,4G,Smartphone,MALE,Gampaha,20-30,25,2484.41,828,0,196.6647167,196.6647167,118.2900524,7,64.66731268,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,,PKG6
8854072,3G,Smartphone,FEMALE,Colombo,40-50,109,4706.24,17305,3.769869804,2527.397196,2523.627326,576.8338251,30,783.5447538,0,0,0,0,0,,0,91,22.43333333,0,14,6.501190476,5.867640468,0,0,200,2,PKG1
5351036,4G,Smartphone,MALE,Kandy,30-40,77,1724.36,1974,2.900301933,679.0038395,676.1035376,65.83151916,30,151.1773864,0,0,0,0,0,,0,0,0,0,0,,0,0,1,250,2,PKG6
5530607,4G,Smartphone,MALE,Colombo,30-40,8,864.59,7378,1.764639854,810.3604898,808.59585,283.7933225,26,195.1817607,0,0,0,0,0,,0,0,0,0,0,,0,0,0,360,2,PKG1
1944142,4G,Smartphone,MALE,Colombo,20-30,102,1101.16,14278,22.56566715,1625.770177,1603.20451,475.9642351,30,368.4512012,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,,PKG5
6353192,4G,Smartphone,FEMALE,Colombo,20-30,81,1505.79,2559,0.795695305,429.954258,429.1585627,85.32009106,30,104.6629448,0,0,0,0,0,,0,40,11.56666667,0,13,3.094871795,2.549779246,0,1,,,PKG3
4363547,4G,Smartphone,MALE,Colombo,20-30,4,1406.3,48779,0.461046219,2949.18117,2948.720123,1625.990519,30,859.1208648,0,0,0,0,0,,0,79,31.11666667,0,12,6.590277778,6.341345633,0,0,,,PKG1
8254353,4G,Smartphone,FEMALE,Galle,30-40,49,2307.17,623,5.47220993,108.9471512,103.4749413,20.78473117,30,20.38650138,0,0,0,0,0,,0,74,12.2,0,13,5.767948718,3.574434241,0,0,840,2,PKG1
8387529,4G,Smartphone,MALE,Gampaha,30-40,110,2469.94,11394,77.9221611,1107.247529,1029.325368,379.8270234,30,235.151833,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,,PKG6
7050635,4G,Smartphone,MALE,Gampaha,30-40,144,1942.28,10929,8.118914604,3999.258869,3991.139955,364.3155412,30,721.1991625,0,0,0,0,0,,0,130,21.78333333,0,19,6.884210526,5.737292472,0,0,250,1,PKG3
6830297,4G,Smartphone,FEMALE,Galle,30-40,139,1244.97,17492,82.51771832,1610.968572,1528.450853,583.0794648,30,358.4820632,0,0,0,0,0,,0,54,20.3,0,12,4.561111111,4.019870981,1,0,110,1,PKG2
3909491,4G,Smartphone,MALE,Matale,40-50,202,3821.04,19529,0,2078.142778,2078.142778,673.4144657,29,394.3854114,0,0,0,0,0,,0,0,0,0,0,,0,0,1,350,2,PKG7
6650822,4G,Smartphone,MALE,Gampaha,40-50,147,1823.53,7138,16.53221035,745.6194992,729.0872889,237.9464026,30,223.2766451,0,0,0,0,0,,0,45,12.95,0,14,3.272619048,3.206932396,0,0,350,1,PKG3
9224774,4G,Smartphone,FEMALE,Gampaha,40-50,3,1038.73,20173,372.5764704,1195.743195,823.1667242,672.466342,30,223.473747,0,0,0,0,0,,0,0,0.3,0,1,0.3,0.054772256,0,0,510,2,PKG1
4273514,4G,Smartphone,FEMALE,Colombo,30-40,115,1114.45,33977,73.64831161,5065.867898,4992.219586,1132.571082,30,1210.757201,3,2.45,0,2.45,2,1.825,0.491248117,44,21.73333333,0,8,5.60625,4.844246795,0,0,1170,4,PKG2
9255607,4G,Smartphone,FEMALE,Colombo,20-30,15,1317.02,48012,371.9382629,3808.725786,3436.787523,1600.427736,30,904.1226697,0,0,0,0,0,,0,0,0,0,0,,0,0,1,370,3,PKG5
2917765,4G,Smartphone,MALE,Colombo,20-30,137,4191.12,66463,557.6685753,6285.163792,5727.495216,2215.457934,30,1709.371665,0,0,0,0,0,,0,0,0,0,0,,0,0,0,360,3,PKG5
3556931,4G,Smartphone,FEMALE,Colombo,40-50,178,3153.71,2144,0,413.7218542,413.7218542,73.95840152,29,110.7537035,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,,PKG6
3071794,4G,Smartphone,MALE,Gampaha,30-40,59,1932.32,31814,222.9305716,3392.24181,3169.311238,1060.496881,30,592.352883,3,3.2,0,3.2,1,3.2,0.584237395,68,16.66666667,0,20,3.423333333,3.441631344,0,1,360,2,PKG3
6368942,4G,Smartphone,MALE,Gampaha,20-30,123,748.67,734,0.25716877,112.727891,112.4707222,24.47015018,30,24.75089781,0,0,0,0,0,,0,7,3.833333333,0,4,1.829166667,0.809279081,0,0,,,PKG2
5539495,2G,Basic,FEMALE,Gampaha,20-30,9,804.2,0,0,0.005577087,0.005577087,0.001399206,23,0.001077715,0,0,0,0,0,,0,0,0,0,0,,0,1,0,110,1,PKG1
2112229,4G,Smartphone,FEMALE,Gampaha,30-40,58,4084.41,68855,390.556365,7327.788154,6937.231789,2295.199468,30,1568.559659,0,0,0,0,0,,0,0,0,0,0,,0,0,0,1940,2,PKG5
5671899,4G,Smartphone,MALE,Colombo,30-40,3,1014.38,16156,55.06634903,1156.024271,1100.957922,538.5355581,30,271.8818199,0,0,0,0,0,,0,61,59.65,0,3,20.65555556,10.88358718,0,0,350,1,PKG2
6534411,4G,Smartphone,MALE,Colombo,20-30,109,1023.61,12467,0,1657.524517,1657.524517,445.2853506,28,428.8821796,0,0,0,0,0,,0,10,4.183333333,0,5,2.066666667,1.030486748,0,0,,,PKG1
5332292,4G,Smartphone,MALE,Galle,30-40,35,1011.2,4448,13.11752224,550.9847946,537.8672724,148.2829164,30,107.8516616,0,0,0,0,0,,0,84,12.85,0,21,4.000793651,3.425746229,0,1,,,PKG2
7187882,4G,Smartphone,FEMALE,Matale,30-40,168,1109.32,2893,0,476.4415674,476.4415674,111.280372,26,124.9900706,0,0,0,0,0,,0,11,4.45,0,5,2.386666667,1.141592063,0,0,,,PKG2
8880591,4G,Smartphone,MALE,Matale,40-50,7,815.22,7647,41.59785175,655.0156288,613.4177771,254.9102594,30,170.8070486,0,0,0,0,0,,0,0,0,0,0,,0,0,0,360,2,PKG1
3091528,4G,Smartphone,MALE,Gampaha,30-40,17,2067.45,12580,82.47351742,1295.807465,1213.333947,419.3363751,30,287.9613489,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,,PKG5
4739820,4G,Smartphone,MALE,Kurunegala,50-60,86,2014.83,8614,0,1574.907597,1574.907597,478.5597469,18,410.7220235,0,0,0,0,0,,0,36,30.8,0,3,12.12777778,6.909454653,0,0,,,PKG3
4485805,4G,Smartphone,MALE,Colombo,40-50,44,1158.64,4124,0,931.6709814,931.6709814,187.4625845,22,216.7347049,0,0,0,0,0,,0,54,14.48333333,0,16,3.38125,3.388894416,0,1,1190,4,PKG1
8850258,4G,Smartphone,MALE,Colombo,40-50,239,12525.47,16289,106.9452162,1652.49807,1545.552854,542.9832971,30,334.2113085,467,46.53333333,0,46.53333333,24,19.47013889,13.50874535,241,55.6,0,19,12.73421053,14.12311992,0,0,0,1,PKG6
2019101,4G,Smartphone,FEMALE,Jaffna,30-40,102,1583.64,10236,102.9120264,845.4529228,742.5408964,341.2227569,30,167.4026659,0,0,0,0,0,,0,0,0,0,0,,0,0,0,910,4,PKG2
1813995,4G,Smartphone,FEMALE,Colombo,60-70,221,1424.73,2406,6.655282021,289.6036367,282.9483547,80.21911535,30,61.71592538,447,124.55,0,124.55,9,49.68888889,30.97799911,218,28.83333333,0,26,8.388461538,8.069591234,0,0,200,1,PKG5
1710311,4G,Smartphone,MALE,Nuwara Eliya,30-40,168,2147.91,2556,14.53333282,692.5837917,678.0504589,255.6331973,10,248.0643035,0,0,0,0,0,,0,0,0,0,0,,0,0,2,350,1,PKG7
2167509,4G,Smartphone,MALE,Kalutara,60-70,227,4413.71,13468,17.24966908,1359.724063,1342.474394,448.9607772,30,329.1221324,0,0,0,0,0,,0,0,0,0,0,,0,0,0,1000,2,PKG6
1222307,4G,Smartphone,MALE,Gampaha,40-50,159,1970.93,9181,15.25722408,1639.319918,1624.062694,306.0534639,30,340.8936874,943,229.25,0,229.25,13,72.60512821,52.4245716,34,16.13333333,0,3,11.39444444,3.888485023,0,0,250,1,PKG1
9929248,4G,Smartphone,MALE,Kegalle,30-40,54,307.87,7741,55.75493622,736.1692448,680.4143085,351.8693242,22,200.9442459,0,0,0,0,0,,0,0,0,0,0,,0,1,0,,,PKG2
3942851,4G,Smartphone,MALE,Colombo,20-30,91,1739.91,16612,26.16865349,2828.143921,2801.975267,553.7555575,30,557.8198662,0,0,0,0,0,,0,47,7.533333333,0,17,2.821568627,2.368770044,0,0,200,1,PKG4
5972685,3G,Smartphone,MALE,Colombo,30-40,18,812.35,6535,0,2365.368954,2365.368954,272.2996837,24,468.0733676,0,0,0,0,0,,0,15,9.416666667,0,5,3.12,1.771309233,0,0,,,PKG4
4160328,4G,Smartphone,MALE,Jaffna,30-40,17,1037,6485,0,1334.358358,1334.358358,294.7866638,22,406.2200822,241,78.33333333,0,78.33333333,6,40.32777778,20.09565474,7,2.483333333,0,6,1.327777778,0.691853367,0,0,,,PKG1
4946279,4G,Smartphone,MALE,Gampaha,30-40,172,3263.4,1887,7.007172585,201.6630993,194.6559267,62.90631386,30,60.93760882,46,29.53333333,0,29.53333333,3,15.37777778,6.03758968,166,30.45,0,9,18.52407407,9.317082202,1,0,,,PKG5
5751688,4G,Smartphone,MALE,Gampaha,40-50,30,1828.28,6661,29.5578804,541.7224102,512.1645298,222.0539246,30,118.1678244,0,0,0,0,0,,0,20,9.266666667,0,5,4.156666667,2.06880536,0,0,100,1,PKG3
9112448,4G,Smartphone,MALE,Colombo,50-60,82,1952.84,2485,0,445.1859941,445.1859941,108.0811249,23,116.656465,0,0,0,0,0,,0,7,7.65,0,1,7.65,1.396692522,0,0,0,1,PKG3
5196212,4G,Smartphone,MALE,Jaffna,<20,4,1017.57,6685,0,1388.886103,1388.886103,668.530957,10,560.4011323,0,0,0,0,0,,0,2,2.383333333,0,3,0.922222222,0.681976974,0,0,360,2,PKG1
9439033,4G,Smartphone,FEMALE,Colombo,20-30,6,1155.97,14398,0,1371.74182,1371.74182,757.8124972,19,451.984739,0,0,0,0,0,,0,0,0,0,0,,0,0,0,550,2,PKG1
5710198,3G,Smartphone,FEMALE,Kandy,40-50,4,1066.59,10674,12.92258644,1011.257234,998.3346472,355.8320745,30,262.1218747,6,5.583333333,0,5.583333333,2,3.283333333,1.028946317,173,46.35,0,21,8.262698413,9.827056718,0,1,350,1,PKG1
5874089,4G,Smartphone,FEMALE,Kalutara,30-40,7,1626.05,16672,38.90335846,1285.192991,1246.289633,555.7433742,30,320.3850148,0,0,0,0,0,,0,61,10.2,0,20,3.091666667,2.747281252,0,0,360,2,PKG1
3060464,4G,Smartphone,MALE,Kalutara,20-30,18,653.18,2266,10.68187523,210.0309439,199.3490686,75.56449896,30,61.3508067,0,0,0,0,0,,0,43,14.6,0,21,2.051587302,3.126895083,0,0,,,PKG1
7684169,4G,Smartphone,MALE,Gampaha,50-60,20,1058.15,9378,22.03237438,848.8783951,826.8460207,312.6029691,30,232.208258,0,0,0,0,0,,0,5,2.2,0,5,1.033333333,0.543567986,0,0,110,1,PKG3
4146780,4G,Smartphone,MALE,Gampaha,30-40,166,3624.76,22548,318.9746008,3161.797674,2842.823073,751.624805,30,534.909325,0,0,0,0,0,,0,634,136.1833333,0,14,45.32857143,36.93042293,0,0,,,PKG6
6845679,4G,Smartphone,MALE,Kandy,40-50,36,608.56,2356,0,1215.466135,1215.466135,87.28622772,27,230.6346809,0,0,0,0,0,,0,3,2.983333333,0,3,1.222222222,0.547483503,0,0,,,PKG1
4386355,4G,Smartphone,MALE,Colombo,30-40,186,3958.47,47046,116.6241598,8556.098475,8439.474316,1568.211387,30,1606.173427,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,,PKG7
8834015,4G,Smartphone,MALE,Colombo,20-30,124,4126.12,54602,371.0226212,3127.840809,2756.818188,1820.072567,30,746.6709878,0,0,0,0,0,,0,0,0,0,0,,0,0,0,450,2,PKG7
4913322,4G,Smartphone,FEMALE,Colombo,50-60,46,5892.57,98145,176.0701666,7415.693839,7239.623672,3271.504018,30,1856.153588,0,0,0,0,0,,0,0,0,0,0,,0,0,0,2200,4,PKG7
1500357,4G,Smartphone,FEMALE,Colombo,50-60,222,5177.76,30369,83.67163563,2833.19659,2749.524955,1012.313685,30,570.7233379,0,0,0,0,0,,0,354,36.71666667,0,28,12.65416667,9.73877041,0,1,950,1,PKG4
7894389,4G,Smartphone,FEMALE,Colombo,40-50,41,2631.11,5546,0.12396431,681.7466965,681.6227322,184.8761602,30,209.3705718,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,,PKG5
1183771,4G,Smartphone,FEMALE,Colombo,40-50,62,2579.75,18394,61.69572067,1792.646368,1730.950647,613.1484736,30,375.5589899,0,0,0,0,0,,0,357,48.65,0,23,15.56521739,11.44301222,0,0,200,1,PKG4
1495898,4G,Smartphone,MALE,Kalutara,30-40,11,949.91,11604,41.00687981,1723.578528,1682.571649,386.8169793,30,329.1241063,22,19.46666667,0,19.46666667,2,11.2,3.575926319,141,15.95,0,28,5.058928571,3.91640657,0,0,,,PKG1
9599972,4G,Tablet,MALE,Gampaha,50-60,11,2071.73,19433,9.92E-05,2582.25751,2582.257411,647.791586,30,657.077295,0,0,0,0,0,,0,0,0,0,0,,0,0,0,1300,3,PKG1
1935397,4G,Smartphone,FEMALE,Colombo,30-40,3,1895.53,28882,7.948978424,2028.391203,2020.442225,962.7584084,30,623.168334,0,0,0,0,0,,0,7,4.05,0,2,3.85,0.978187392,0,0,500,1,PKG2
8404878,4G,Smartphone,MALE,Kalutara,20-30,78,488.69,1045,0,493.8674994,493.8674994,80.40399265,13,97.66270948,0,0,0,0,0,,0,0,0.316666667,0,1,0.316666667,0.057815159,0,1,350,2,PKG1
7496559,4G,Smartphone,MALE,Colombo,30-40,128,6365.13,103046,1158.179143,30513.07163,29354.89249,3434.888257,30,5382.51842,0,0,0,0,0,,0,0,0,0,0,,0,0,2,360,3,PKG7
8290062,3G,Smartphone,MALE,Kegalle,40-50,32,771.52,29,0,11.34020329,11.34020329,4.898531437,6,3.391392259,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,,PKG2
3754058,4G,Smartphone,FEMALE,Colombo,30-40,82,2131.41,14798,80.01610851,2013.095623,1933.079515,493.2785004,30,388.2465977,0,0,0,0,0,,0,0,0.5,0,1,0.5,0.091287093,0,0,220,1,PKG5
4655259,4G,Smartphone,MALE,Colombo,30-40,52,8480.27,101384,129.4467516,10961.74533,10832.29858,3379.484091,30,2391.291722,0,0,0,0,0,,0,47,10.3,0,11,4.327272727,3.070020655,0,0,450,2,PKG8
6266489,4G,Smartphone,MALE,Badulla,30-40,146,1955.32,6187,21.66201019,1047.518475,1025.856464,206.2368513,30,216.742622,0,0,0,0,0,,0,194,32.8,0,29,6.709770115,6.006280371,0,1,450,2,PKG1
3666729,4G,Smartphone,MALE,Kandy,30-40,23,3550.94,34299,2.506623268,3136.823508,3134.316885,1143.301684,30,715.0335835,4,4.35,0,4.35,1,4.35,0.794197708,9,5.733333333,0,3,3.188888889,1.143009181,2,1,250,1,PKG7
8422807,2G,Feature phone,MALE,Colombo,20-30,40,588.39,0,0,0,0,,0,0,0,0.4,0,0.4,1,0.4,0.074278135,0,0,0,0,,0,0,1,,,PKG1
1418997,4G,Smartphone,MALE,Colombo,40-50,27,8055.82,25829,508.6070156,2108.66854,1600.061524,860.9688737,30,311.4147452,0,0,0,0,0,,0,1943,243.9333333,0,18,107.9981481,68.91670773,0,0,360,2,PKG8
8147721,4G,Smartphone,FEMALE,Colombo,20-30,71,1317.73,4153,0.152576447,1035.238798,1035.086222,138.4554682,30,250.3780364,0,0,0,0,0,,0,16,5.8,0,9,1.848148148,1.309579598,0,0,270,2,PKG1
8196918,4G,Smartphone,MALE,Gampaha,40-50,197,1239.44,1884,3.8923769,294.0247335,290.1323566,62.804505,30,71.28904849,0,0,0,0,0,,0,76,15.81666667,0,12,6.354166667,4.341230095,1,0,500,1,PKG3
9751799,4G,Smartphone,FEMALE,Puttalam,50-60,30,516.77,27,0,7.220677376,7.220677376,1.842049535,15,2.144467684,0,0,0,0,0,,0,5,5.033333333,0,1,5.033333333,0.918956735,0,0,,,PKG1
2444662,4G,Smartphone,MALE,Colombo,>70,263,1936.99,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,200,1,PKG2
9798128,4G,Smartphone,,Gampaha,,5,3724,81363,813.45856,6755.263827,5941.805267,2712.124906,30,1423.931429,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,,PKG8
9038236,4G,Smartphone,MALE,Kandy,30-40,32,1922.23,2394,0.599040031,177.7080574,177.1090174,79.82960698,30,45.15304765,0,0,0,0,0,,0,386,40.11666667,0,29,13.32701149,11.69915876,0,0,,,PKG1
1420460,4G,Smartphone,FEMALE,Colombo,30-40,4,1156.15,25615,407.5669785,1672.713274,1265.146296,853.8600169,30,309.2156831,0,0,0,0,0,,0,16,5.683333333,0,10,1.698333333,1.336178597,0,0,500,1,PKG1
9368994,4G,Smartphone,MALE,Kalutara,30-40,156,465.8,471,3.377138138,59.13706112,55.75992298,15.71436609,30,13.92552217,274,69.91666667,0,69.91666667,6,45.75555556,20.14200398,41,7.716666667,0,22,1.877272727,1.934153611,0,0,,,PKG1
2843052,4G,Smartphone,MALE,Colombo,30-40,160,2485.16,22550,0.060130119,2672.880867,2672.820737,751.6779018,30,695.5512263,0,0,0,0,0,,0,0,0,0,0,,0,0,0,510,3,PKG7
5892456,4G,Smartphone,MALE,Gampaha,40-50,215,3086.35,4309,1.710108757,460.2034149,458.4933062,143.6522568,30,140.741943,0,0,0,0,0,,0,125,29.7,0,14,8.998809524,7.668962029,0,0,360,3,PKG1
1421698,4G,Smartphone,MALE,Matale,50-60,9,1665.13,27691,288.9357443,1567.0561,1278.120356,923.0504739,30,301.8932798,0,0,0,0,0,,0,78,16.86666667,0,16,4.9,4.292270965,0,0,360,2,PKG3
6907735,4G,Smartphone,MALE,Monaragala,30-40,114,984.24,2277,4.972696304,460.5427504,455.5700541,75.90757402,30,122.383423,44,19.65,0,19.65,3,14.76111111,4.644827147,71,22.48333333,0,18,3.963888889,4.750450977,0,0,250,1,PKG2
7434891,4G,Smartphone,MALE,Colombo,40-50,13,878.55,591,0.206255913,136.3778915,136.1716356,19.70087709,30,34.76876353,0,0,0,0,0,,0,29,22.26666667,0,5,5.806666667,4.149862513,0,0,,,PKG1
7298809,4G,Smartphone,FEMALE,Gampaha,40-50,6,1909.23,10164,2.018573761,1085.842663,1083.824089,338.8277357,30,349.703068,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,,PKG7
4057977,4G,Smartphone,FEMALE,Kandy,30-40,78,1357.07,53938,13.16174412,4026.01403,4012.852286,1797.938112,30,1251.098588,0,0,0,0,0,,0,65,15.66666667,0,14,4.703571429,3.899646683,0,0,1010,3,PKG4
8276924,4G,Smartphone,MALE,Colombo,20-30,47,2709.2,41112,2.953164101,8037.592171,8034.639007,1370.427266,30,2117.832826,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,,PKG7
5827613,4G,Smartphone,MALE,Colombo,40-50,10,832.77,0,0,0,0,,0,0,0,0,0,0,0,,0,15,10.05,0,5,3.036666667,3.339897472,0,0,,,PKG2
6160292,4G,Smartphone,FEMALE,Colombo,30-40,20,2755.45,24711,197.4232292,1486.423919,1289.00069,823.7247688,30,330.4812296,0,0,0,0,0,,0,4,2.566666667,0,2,2.341666667,0.597031022,0,0,1070,5,PKG3
6733653,4G,Smartphone,FEMALE,Colombo,40-50,82,1863.68,15892,0,2924.157892,2924.157892,567.6061133,28,507.876746,0,0,0,0,0,,0,4,4.85,0,1,4.85,0.885484801,0,1,360,2,PKG4
2145502,4G,Smartphone,MALE,Colombo,50-60,214,2637.36,0,0,0,0,,0,0,0,0,0,0,0,,0,255,31.1,0,24,10.66597222,7.293542101,0,0,1440,2,PKG4
7620581,4G,Smartphone,MALE,Ampara,30-40,102,1285.44,3676,0,1015.192183,1015.192183,306.3905751,12,250.6497714,0,0,0,0,0,,0,126,14.06666667,0,23,5.47826087,4.43759194,0,0,,,PKG1
8352985,4G,Smartphone,FEMALE,Colombo,40-50,166,1018.11,10889,3.859445572,2579.870171,2576.010725,362.9975014,30,572.7489792,0,0,0,0,0,,0,64,11.76666667,0,20,3.229166667,3.276942796,0,0,920,4,PKG1
4136113,4G,Smartphone,MALE,Kandy,40-50,8,716.16,1088,0.14616394,134.3073759,134.161212,36.29336551,30,39.42332644,0,0,0,0,0,,0,85,10.03333333,0,23,3.716666667,2.823870212,0,0,,,PKG1
2525087,4G,Smartphone,MALE,Kalutara,30-40,69,1942.17,5062,13.26098347,526.1378231,512.8768396,168.7620304,30,130.1607956,286,57.01666667,0,57.01666667,8,35.77083333,17.10760588,330,48.96666667,0,29,11.40402299,11.45510367,0,0,350,1,PKG1
4775757,4G,Smartphone,FEMALE,Colombo,30-40,11,1716.27,12647,0,1875.519728,1875.519728,665.6664847,19,592.455861,0,0,0,0,0,,0,13,10.36666667,0,4,3.395833333,1.946967243,0,0,250,1,PKG2
5714540,4G,Smartphone,MALE,Ratnapura,30-40,140,736.29,4384,33.14596462,686.9970388,653.8510742,146.1549888,30,132.03427,0,0,0,0,0,,0,3,1.75,0,3,1.188888889,0.392987704,0,0,,,PKG1
3897858,3G,Smartphone,FEMALE,Colombo,60-70,184,1365.6,9148,52.82111359,635.044239,582.2231255,315.470062,29,130.5647654,0,0,0,0,0,,0,50,18.48333333,0,13,3.852564103,4.612262412,0,0,,,PKG3
8048489,4G,Smartphone,MALE,Colombo,40-50,230,3038.55,10553,0,783.8770008,783.8770008,363.9302475,29,200.4745114,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,,PKG5
1378742,4G,Smartphone,FEMALE,Ampara,30-40,18,1442.56,8377,8.461841583,1194.277519,1185.815678,299.2089956,28,311.2271621,0,0,0,0,0,,0,3,3.783333333,0,1,3.783333333,0.714982795,0,0,250,2,PKG3
2342808,4G,Smartphone,MALE,Ampara,40-50,145,1525.26,3414,19.90937424,246.6043758,226.6950016,113.8157894,30,66.17708601,0,0,0,0,0,,0,5,4.116666667,0,2,2.716666667,0.781168853,1,0,20,1,PKG3
5522731,4G,Smartphone,MALE,Gampaha,>70,5,538.7,28,0.020903587,10.20346355,10.18255997,0.938108063,30,2.220096007,0,0,0,0,0,,0,18,16.61666667,0,4,4.7375,3.043258834,0,1,,,PKG1
2667279,4G,Smartphone,MALE,Colombo,40-50,142,3141.7,4391,1.662081718,639.6840897,638.0220079,146.3723015,30,179.4673816,0,0,0,0,0,,0,0,0,0,0,,0,0,1,1200,2,PKG5
4093218,4G,Smartphone,MALE,Gampaha,40-50,107,2186.12,42390,477.3957148,3150.343709,2672.947994,1413.004823,30,609.1887056,0,0,0,0,0,,0,0,0,0,0,,0,0,0,600,2,PKG4
7278696,4G,Smartphone,FEMALE,Colombo,50-60,112,1576.71,3814,0,678.7076635,678.7076635,136.2198947,28,146.3323506,0,0,0,0,0,,0,94,25.85,0,12,7.888888889,6.02072941,0,0,20,1,PKG4
